"tip","count","count_tree","Date","Date1","Date2","Location","type","year_month"
"EPI_ISL_96816|H3N2|HA|Southeast_Asia|TaiwanChina|2011-02-07",602,901,2011-02-07,2011.10136986301,2011-02-06,"TaiwanChina","Persistent lineages","2011-02"
"EPI_ISL_96820|H3N2|HA|Southeast_Asia|TaiwanChina|2011-02-15",849,901,2011-02-15,2011.12328767123,2011-02-14,"TaiwanChina","Persistent lineages","2011-02"
"EPI_ISL_97472|H3N2|HA|Southeast_Asia|Singapore|2010-06-22",901,901,2010-06-22,2010.47123287671,2010-06-21,"Singapore","Persistent lineages","2010-06"
"EPI_ISL_97479|H3N2|HA|Southeast_Asia|Singapore|2010-09-28",900,901,2010-09-28,2010.7397260274,2010-09-28,"Singapore","Persistent lineages","2010-09"
"EPI_ISL_97486|H3N2|HA|Southeast_Asia|Singapore|2010-06-24",901,901,2010-06-24,2010.47671232877,2010-06-24,"Singapore","Persistent lineages","2010-06"
"EPI_ISL_97489|H3N2|HA|Southeast_Asia|Singapore|2009-11-30",894,901,2009-11-30,2009.91232876712,2009-11-29,"Singapore","Persistent lineages","2009-11"
"EPI_ISL_97490|H3N2|HA|Southeast_Asia|Singapore|2009-06-20",627,901,2009-06-20,2009.46575342466,2009-06-20,"Singapore","Persistent lineages","2009-06"
"EPI_ISL_97496|H3N2|HA|Southeast_Asia|Singapore|2009-07-28",859,901,2009-07-28,2009.5698630137,2009-07-28,"Singapore","Persistent lineages","2009-07"
"EPI_ISL_98412|H3N2|HA|Southeast_Asia|Japan|2011-02-16",734,901,2011-02-16,2011.12602739726,2011-02-15,"Japan","Persistent lineages","2011-02"
"EPI_ISL_9847608|H3N2|HA|Southeast_Asia|SriLanka|2021-12-08",889,901,2021-12-08,2021.93424657534,2021-12-07,"SriLanka","Persistent lineages","2021-12"
"EPI_ISL_9847616|H3N2|HA|Southeast_Asia|SriLanka|2021-12-16",861,901,2021-12-16,2021.95616438356,2021-12-15,"SriLanka","Persistent lineages","2021-12"
"EPI_ISL_9847620|H3N2|HA|Southeast_Asia|SriLanka|2022-01-07",886,901,2022-01-07,2022.01643835616,2022-01-06,"SriLanka","Persistent lineages","2022-01"
"EPI_ISL_9847626|H3N2|HA|Southeast_Asia|SriLanka|2022-01-18",865,901,2022-01-18,2022.04657534247,2022-01-18,"SriLanka","Persistent lineages","2022-01"
"EPI_ISL_98476|H3N2|HA|Southeast_Asia|Japan|2011-02-16",596,901,2011-02-16,2011.12602739726,2011-02-15,"Japan","Persistent lineages","2011-02"
"EPI_ISL_98479|H3N2|HA|Southeast_Asia|Japan|2011-01-24",614,901,2011-01-24,2011.06301369863,2011-01-23,"Japan","Persistent lineages","2011-01"
"EPI_ISL_985213|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2020-03-06",896,901,2020-03-06,2020.17759562842,2020-03-05,"MalaysiaBrunei","Persistent lineages","2020-03"
"EPI_ISL_98651|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2011-08-04",871,901,2011-08-04,2011.58904109589,2011-08-03,"IndonesiaEastTimor","Persistent lineages","2011-08"
"EPI_ISL_99035|H3N2|HA|Southeast_Asia|HongkongChina|2010-11-21",618,901,2010-11-21,2010.88767123288,2010-11-21,"HongkongChina","Persistent lineages","2010-11"
"EPI_ISL_99110|H3N2|HA|Southeast_Asia|SouthChina|2009-05-07",630,901,2009-05-07,2009.34520547945,2009-05-06,"SouthChina","Persistent lineages","2009-05"
"EPI_ISL_99777|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2011-01-02",547,901,2011-01-02,2011.00273972603,2011-01-02,"MalaysiaBrunei","Persistent lineages","2011-01"
"GU907114|H3N2|HA|Southeast_Asia|CentralChina|2009-04-10",898,901,2009-04-10,2009.27123287671,2009-04-09,"CentralChina","Persistent lineages","2009-04"
"KJ567656|H3N2|HA|Southeast_Asia|SouthChina|2012-04-18",829,901,2012-04-18,2012.29508196721,2012-04-17,"SouthChina","Persistent lineages","2012-04"
"KJ567657|H3N2|HA|Southeast_Asia|SouthChina|2012-04-18",829,901,2012-04-18,2012.29508196721,2012-04-17,"SouthChina","Persistent lineages","2012-04"
"KJ567658|H3N2|HA|Southeast_Asia|SouthChina|2013-10-21",754,901,2013-10-21,2013.80273972603,2013-10-21,"SouthChina","Persistent lineages","2013-10"
"KM069494|H3N2|HA|Southeast_Asia|Singapore|2009-09-15",630,901,2009-09-15,2009.70410958904,2009-09-14,"Singapore","Persistent lineages","2009-09"
"KM069498|H3N2|HA|Southeast_Asia|Singapore|2010-01-18",901,901,2010-01-18,2010.04657534247,2010-01-18,"Singapore","Persistent lineages","2010-01"
"KM069517|H3N2|HA|Southeast_Asia|Singapore|2010-06-10",900,901,2010-06-10,2010.43835616438,2010-06-09,"Singapore","Persistent lineages","2010-06"
"KM069522|H3N2|HA|Southeast_Asia|Singapore|2010-07-27",879,901,2010-07-27,2010.56712328767,2010-07-26,"Singapore","Persistent lineages","2010-07"
"KM069525|H3N2|HA|Southeast_Asia|Singapore|2010-08-12",894,901,2010-08-12,2010.61095890411,2010-08-12,"Singapore","Persistent lineages","2010-08"
"KM069542|H3N2|HA|Southeast_Asia|Singapore|2011-08-11",858,901,2011-08-11,2011.60821917808,2011-08-10,"Singapore","Persistent lineages","2011-08"
"KM069546|H3N2|HA|Southeast_Asia|Singapore|2011-09-27",770,901,2011-09-27,2011.73698630137,2011-09-27,"Singapore","Persistent lineages","2011-09"
"KM069550|H3N2|HA|Southeast_Asia|Singapore|2011-11-10",856,901,2011-11-10,2011.85753424658,2011-11-10,"Singapore","Persistent lineages","2011-11"
"KM069559|H3N2|HA|Southeast_Asia|Singapore|2012-03-06",717,901,2012-03-06,2012.17759562842,2012-03-05,"Singapore","Persistent lineages","2012-03"
"KM069561|H3N2|HA|Southeast_Asia|Singapore|2012-03-16",852,901,2012-03-16,2012.20491803279,2012-03-15,"Singapore","Persistent lineages","2012-03"
"KM069565|H3N2|HA|Southeast_Asia|Singapore|2012-05-16",901,901,2012-05-16,2012.37158469945,2012-05-15,"Singapore","Persistent lineages","2012-05"
"KM069567|H3N2|HA|Southeast_Asia|Singapore|2012-05-21",753,901,2012-05-21,2012.38524590164,2012-05-20,"Singapore","Persistent lineages","2012-05"
"KM069568|H3N2|HA|Southeast_Asia|Singapore|2012-06-27",554,901,2012-06-27,2012.48633879781,2012-06-26,"Singapore","Persistent lineages","2012-06"
"KM069574|H3N2|HA|Southeast_Asia|Singapore|2012-10-19",660,901,2012-10-19,2012.79781420765,2012-10-18,"Singapore","Persistent lineages","2012-10"
"KM069580|H3N2|HA|Southeast_Asia|Singapore|2012-12-15",785,901,2012-12-15,2012.95355191257,2012-12-14,"Singapore","Persistent lineages","2012-12"
"KM069586|H3N2|HA|Southeast_Asia|Singapore|2013-06-03",874,901,2013-06-03,2013.41917808219,2013-06-02,"Singapore","Persistent lineages","2013-06"
"KP877345|H3N2|HA|Southeast_Asia|Thailand|2014-01-10",760,901,2014-01-10,2014.02465753425,2014-01-10,"Thailand","Persistent lineages","2014-01"
"KP877354|H3N2|HA|Southeast_Asia|Thailand|2014-11-13",900,901,2014-11-13,2014.86575342466,2014-11-13,"Thailand","Persistent lineages","2014-11"
"KP877364|H3N2|HA|Southeast_Asia|Thailand|2015-01-08",718,901,2015-01-08,2015.01917808219,2015-01-07,"Thailand","Persistent lineages","2015-01"
"KP877369|H3N2|HA|Southeast_Asia|Thailand|2015-02-11",559,901,2015-02-11,2015.11232876712,2015-02-10,"Thailand","Persistent lineages","2015-02"
"KT205945|H3N2|HA|Southeast_Asia|Philippines|2014-10-29",746,901,2014-10-29,2014.82465753425,2014-10-29,"Philippines","Persistent lineages","2014-10"
"LC168636|H3N2|HA|Southeast_Asia|Japan|2010-01",618,901,2010-01-18,2010.04694520548,2010-01-18,"Japan","Persistent lineages","2010-01"
"MZ293499|H3N2|HA|Southeast_Asia|NorthChina|2018-01-15",563,901,2018-01-15,2018.03835616438,2018-01-14,"NorthChina","Persistent lineages","2018-01"
"MZ293500|H3N2|HA|Southeast_Asia|NorthChina|2018-01-15",557,901,2018-01-15,2018.03835616438,2018-01-14,"NorthChina","Persistent lineages","2018-01"
"MZ293531|H3N2|HA|Southeast_Asia|CentralChina|2015-02-05",896,901,2015-02-05,2015.09589041096,2015-02-05,"CentralChina","Persistent lineages","2015-02"
"MZ293534|H3N2|HA|Southeast_Asia|CentralChina|2015-01-15",736,901,2015-01-15,2015.03835616438,2015-01-14,"CentralChina","Persistent lineages","2015-01"
"OP615029|H3N2|HA|Southeast_Asia|Thailand|2013-02-04",900,901,2013-02-04,2013.09315068493,2013-02-03,"Thailand","Persistent lineages","2013-02"
"OP615039|H3N2|HA|Southeast_Asia|Thailand|2014-01-13",887,901,2014-01-13,2014.03287671233,2014-01-13,"Thailand","Persistent lineages","2014-01"
"OP615068|H3N2|HA|Southeast_Asia|Thailand|2013-07-14",874,901,2013-07-14,2013.53150684932,2013-07-14,"Thailand","Persistent lineages","2013-07"
"OP623019|H3N2|HA|Southeast_Asia|Thailand|2010-01-11",625,901,2010-01-11,2010.02739726027,2010-01-10,"Thailand","Persistent lineages","2010-01"
"OP623037|H3N2|HA|Southeast_Asia|Thailand|2011-07-29",901,901,2011-07-29,2011.57260273973,2011-07-29,"Thailand","Persistent lineages","2011-07"
"OP623049|H3N2|HA|Southeast_Asia|Thailand|2011-08-23",900,901,2011-08-23,2011.64109589041,2011-08-22,"Thailand","Persistent lineages","2011-08"
"OP623057|H3N2|HA|Southeast_Asia|Thailand|2012-07-30",483,901,2012-07-30,2012.57650273224,2012-07-29,"Thailand","Persistent lineages","2012-07"
"OP623058|H3N2|HA|Southeast_Asia|Thailand|2012-09-14",900,901,2012-09-14,2012.70218579235,2012-09-13,"Thailand","Persistent lineages","2012-09"
"OP623070|H3N2|HA|Southeast_Asia|Thailand|2014-07-02",901,901,2014-07-02,2014.49863013699,2014-07-02,"Thailand","Persistent lineages","2014-07"
"OP623097|H3N2|HA|Southeast_Asia|Thailand|2016-02-24",886,901,2016-02-24,2016.14754098361,2016-02-23,"Thailand","Persistent lineages","2016-02"
"OP678166|H3N2|HA|Southeast_Asia|Bhutan|2013-03-04",901,901,2013-03-04,2013.1698630137,2013-03-04,"Bhutan","Persistent lineages","2013-03"
"OP678170|H3N2|HA|Southeast_Asia|Bhutan|2016-04-11",901,901,2016-04-11,2016.27595628415,2016-04-10,"Bhutan","Persistent lineages","2016-04"
"OP678171|H3N2|HA|Southeast_Asia|Bhutan|2012-12-01",897,901,2012-12-01,2012.91530054645,2012-11-30,"Bhutan","Persistent lineages","2012-12"
"OP678177|H3N2|HA|Southeast_Asia|Bhutan|2015-03-04",710,901,2015-03-04,2015.1698630137,2015-03-04,"Bhutan","Persistent lineages","2015-03"
"OP678180|H3N2|HA|Southeast_Asia|Bhutan|2009-04-07",631,901,2009-04-07,2009.26301369863,2009-04-06,"Bhutan","Persistent lineages","2009-04"
"OP678183|H3N2|HA|Southeast_Asia|Bhutan|2013-03-23",900,901,2013-03-23,2013.22191780822,2013-03-23,"Bhutan","Persistent lineages","2013-03"
"OP678188|H3N2|HA|Southeast_Asia|Bhutan|2015-02-17",708,901,2015-02-17,2015.12876712329,2015-02-17,"Bhutan","Persistent lineages","2015-02"
"OP678190|H3N2|HA|Southeast_Asia|Bhutan|2013-01-05",901,901,2013-01-05,2013.01095890411,2013-01-05,"Bhutan","Persistent lineages","2013-01"
"OP678192|H3N2|HA|Southeast_Asia|Bhutan|2014-05-05",874,901,2014-05-05,2014.3397260274,2014-05-05,"Bhutan","Persistent lineages","2014-05"
"OP678195|H3N2|HA|Southeast_Asia|Bhutan|2015-01-23",712,901,2015-01-23,2015.0602739726,2015-01-22,"Bhutan","Persistent lineages","2015-01"
"OP678198|H3N2|HA|Southeast_Asia|Bhutan|2015-04-03",707,901,2015-04-03,2015.25205479452,2015-04-02,"Bhutan","Persistent lineages","2015-04"
"OP678201|H3N2|HA|Southeast_Asia|Bhutan|2016-04-27",867,901,2016-04-27,2016.31967213115,2016-04-26,"Bhutan","Persistent lineages","2016-04"
"OP678205|H3N2|HA|Southeast_Asia|Bhutan|2009-08-15",868,901,2009-08-15,2009.61917808219,2009-08-14,"Bhutan","Persistent lineages","2009-08"
"OP678206|H3N2|HA|Southeast_Asia|Bhutan|2013-01-26",783,901,2013-01-26,2013.06849315068,2013-01-25,"Bhutan","Persistent lineages","2013-01"
"OP678207|H3N2|HA|Southeast_Asia|Bhutan|2013-03-15",899,901,2013-03-15,2013.2,2013-03-15,"Bhutan","Persistent lineages","2013-03"
"OP678208|H3N2|HA|Southeast_Asia|Bhutan|2013-04-02",900,901,2013-04-02,2013.24931506849,2013-04-01,"Bhutan","Persistent lineages","2013-04"
"OP678211|H3N2|HA|Southeast_Asia|Bhutan|2014-08-04",879,901,2014-08-04,2014.58904109589,2014-08-03,"Bhutan","Persistent lineages","2014-08"
"OP678212|H3N2|HA|Southeast_Asia|Bhutan|2009-06-08",629,901,2009-06-08,2009.43287671233,2009-06-08,"Bhutan","Persistent lineages","2009-06"
"OP678213|H3N2|HA|Southeast_Asia|Bhutan|2009-08-28",892,901,2009-08-28,2009.65479452055,2009-08-28,"Bhutan","Persistent lineages","2009-08"
"OP678214|H3N2|HA|Southeast_Asia|Bhutan|2013-01-23",901,901,2013-01-23,2013.0602739726,2013-01-22,"Bhutan","Persistent lineages","2013-01"
"OP678216|H3N2|HA|Southeast_Asia|Bhutan|2016-07-27",808,901,2016-07-27,2016.56830601093,2016-07-26,"Bhutan","Persistent lineages","2016-07"
"OP678218|H3N2|HA|Southeast_Asia|Bhutan|2009-05-21",631,901,2009-05-21,2009.38356164384,2009-05-21,"Bhutan","Persistent lineages","2009-05"
"OP678219|H3N2|HA|Southeast_Asia|Bhutan|2009-05-21",631,901,2009-05-21,2009.38356164384,2009-05-21,"Bhutan","Persistent lineages","2009-05"
"OP678222|H3N2|HA|Southeast_Asia|Bhutan|2009-06-16",631,901,2009-06-16,2009.45479452055,2009-06-16,"Bhutan","Persistent lineages","2009-06"
"OP678224|H3N2|HA|Southeast_Asia|Bhutan|2009-07-23",872,901,2009-07-23,2009.55616438356,2009-07-22,"Bhutan","Persistent lineages","2009-07"
"OP678226|H3N2|HA|Southeast_Asia|Bhutan|2015-03-31",708,901,2015-03-31,2015.24383561644,2015-03-31,"Bhutan","Persistent lineages","2015-03"
"OP678227|H3N2|HA|Southeast_Asia|Bhutan|2015-05-23",701,901,2015-05-23,2015.38904109589,2015-05-22,"Bhutan","Persistent lineages","2015-05"
"OP678228|H3N2|HA|Southeast_Asia|Bhutan|2016-08-03",901,901,2016-08-03,2016.58743169399,2016-08-02,"Bhutan","Persistent lineages","2016-08"
"OP678231|H3N2|HA|Southeast_Asia|Bhutan|2014-08-09",884,901,2014-08-09,2014.60273972603,2014-08-09,"Bhutan","Persistent lineages","2014-08"
"OP678232|H3N2|HA|Southeast_Asia|Bhutan|2015-04-01",712,901,2015-04-01,2015.24657534247,2015-04-01,"Bhutan","Persistent lineages","2015-04"
"OP678236|H3N2|HA|Southeast_Asia|Bhutan|2016-06-16",901,901,2016-06-16,2016.45628415301,2016-06-15,"Bhutan","Persistent lineages","2016-06"
"OP678240|H3N2|HA|Southeast_Asia|Bhutan|2014-07-05",889,901,2014-07-05,2014.50684931507,2014-07-05,"Bhutan","Persistent lineages","2014-07"
"OP678243|H3N2|HA|Southeast_Asia|Bhutan|2014-06-30",887,901,2014-06-30,2014.49315068493,2014-06-29,"Bhutan","Persistent lineages","2014-06"
"OP862496|H3N2|HA|Southeast_Asia|Nepal|2008-07-30",751,901,2008-07-30,2008.57650273224,2008-07-29,"Nepal","Persistent lineages","2008-07"
"OP862497|H3N2|HA|Southeast_Asia|Nepal|2008-08-10",632,901,2008-08-10,2008.60655737705,2008-08-09,"Nepal","Persistent lineages","2008-08"
"OP862502|H3N2|HA|Southeast_Asia|Nepal|2009-08-07",631,901,2009-08-07,2009.59726027397,2009-08-06,"Nepal","Persistent lineages","2009-08"
"OP862507|H3N2|HA|Southeast_Asia|Nepal|2009-03-20",631,901,2009-03-20,2009.21369863014,2009-03-20,"Nepal","Persistent lineages","2009-03"
"OP862508|H3N2|HA|Southeast_Asia|Nepal|2009-03-22",619,901,2009-03-22,2009.21917808219,2009-03-21,"Nepal","Persistent lineages","2009-03"
"OP862511|H3N2|HA|Southeast_Asia|Nepal|2009-05-17",631,901,2009-05-17,2009.37260273973,2009-05-17,"Nepal","Persistent lineages","2009-05"
"OP862512|H3N2|HA|Southeast_Asia|Nepal|2009-06-21",900,901,2009-06-21,2009.46849315068,2009-06-20,"Nepal","Persistent lineages","2009-06"
"OP862523|H3N2|HA|Southeast_Asia|Nepal|2009-06-02",631,901,2009-06-02,2009.41643835616,2009-06-01,"Nepal","Persistent lineages","2009-06"
"OP862525|H3N2|HA|Southeast_Asia|Nepal|2009-07-07",631,901,2009-07-07,2009.51232876712,2009-07-06,"Nepal","Persistent lineages","2009-07"
"OP862526|H3N2|HA|Southeast_Asia|Nepal|2012-02-21",739,901,2012-02-21,2012.1393442623,2012-02-20,"Nepal","Persistent lineages","2012-02"
"OP862544|H3N2|HA|Southeast_Asia|Nepal|2013-07-16",878,901,2013-07-16,2013.53698630137,2013-07-16,"Nepal","Persistent lineages","2013-07"
"OP862563|H3N2|HA|Southeast_Asia|Nepal|2014-09-03",900,901,2014-09-03,2014.67123287671,2014-09-02,"Nepal","Persistent lineages","2014-09"
"OP862564|H3N2|HA|Southeast_Asia|Nepal|2014-09-03",863,901,2014-09-03,2014.67123287671,2014-09-02,"Nepal","Persistent lineages","2014-09"
"OP862567|H3N2|HA|Southeast_Asia|Nepal|2016-01-07",897,901,2016-01-07,2016.01639344262,2016-01-06,"Nepal","Persistent lineages","2016-01"
"OP862568|H3N2|HA|Southeast_Asia|Nepal|2016-01-17",900,901,2016-01-17,2016.04371584699,2016-01-16,"Nepal","Persistent lineages","2016-01"
"OP862575|H3N2|HA|Southeast_Asia|Nepal|2016-04-17",901,901,2016-04-17,2016.29234972678,2016-04-16,"Nepal","Persistent lineages","2016-04"
"OP862576|H3N2|HA|Southeast_Asia|Nepal|2016-06-26",832,901,2016-06-26,2016.48360655738,2016-06-25,"Nepal","Persistent lineages","2016-06"
"OP862577|H3N2|HA|Southeast_Asia|Nepal|2016-07-05",901,901,2016-07-05,2016.50819672131,2016-07-04,"Nepal","Persistent lineages","2016-07"
"OP862581|H3N2|HA|Southeast_Asia|Nepal|2016-08-17",892,901,2016-08-17,2016.62568306011,2016-08-16,"Nepal","Persistent lineages","2016-08"
"OP862582|H3N2|HA|Southeast_Asia|Nepal|2016-08-23",872,901,2016-08-23,2016.64207650273,2016-08-22,"Nepal","Persistent lineages","2016-08"
"OP862586|H3N2|HA|Southeast_Asia|Nepal|2015-04-16",692,901,2015-04-16,2015.28767123288,2015-04-16,"Nepal","Persistent lineages","2015-04"
"OP862587|H3N2|HA|Southeast_Asia|Nepal|2015-12-28",896,901,2015-12-28,2015.98904109589,2015-12-27,"Nepal","Persistent lineages","2015-12"
"OP862588|H3N2|HA|Southeast_Asia|Nepal|2015-03-15",895,901,2015-03-15,2015.2,2015-03-15,"Nepal","Persistent lineages","2015-03"
"OP862591|H3N2|HA|Southeast_Asia|Nepal|2014-07-21",758,901,2014-07-21,2014.55068493151,2014-07-21,"Nepal","Persistent lineages","2014-07"
"OP862593|H3N2|HA|Southeast_Asia|Nepal|2014-09-05",880,901,2014-09-05,2014.67671232877,2014-09-05,"Nepal","Persistent lineages","2014-09"
"OP862594|H3N2|HA|Southeast_Asia|Nepal|2014-09-08",758,901,2014-09-08,2014.68493150685,2014-09-08,"Nepal","Persistent lineages","2014-09"
"OP862616|H3N2|HA|Southeast_Asia|Nepal|2014-06-23",901,901,2014-06-23,2014.47397260274,2014-06-23,"Nepal","Persistent lineages","2014-06"
"OP862621|H3N2|HA|Southeast_Asia|Nepal|2014-08-15",754,901,2014-08-15,2014.61917808219,2014-08-14,"Nepal","Persistent lineages","2014-08"
"OP862624|H3N2|HA|Southeast_Asia|Nepal|2015-10-15",898,901,2015-10-15,2015.78630136986,2015-10-14,"Nepal","Persistent lineages","2015-10"
"OP862627|H3N2|HA|Southeast_Asia|Nepal|2016-03-13",858,901,2016-03-13,2016.19672131148,2016-03-12,"Nepal","Persistent lineages","2016-03"
"OP862684|H3N2|HA|Southeast_Asia|Philippines|2012-02-28",678,901,2012-02-28,2012.15846994536,2012-02-27,"Philippines","Persistent lineages","2012-02"
"OP862685|H3N2|HA|Southeast_Asia|Philippines|2009-03-31",631,901,2009-03-31,2009.24383561644,2009-03-31,"Philippines","Persistent lineages","2009-03"
"OP862687|H3N2|HA|Southeast_Asia|Philippines|2009-06-23",605,901,2009-06-23,2009.47397260274,2009-06-23,"Philippines","Persistent lineages","2009-06"
"OP862692|H3N2|HA|Southeast_Asia|Philippines|2009-03-18",631,901,2009-03-18,2009.20821917808,2009-03-17,"Philippines","Persistent lineages","2009-03"
"OP862694|H3N2|HA|Southeast_Asia|Philippines|2009-07-27",614,901,2009-07-27,2009.56712328767,2009-07-26,"Philippines","Persistent lineages","2009-07"
"OP862696|H3N2|HA|Southeast_Asia|Philippines|2012-07-25",514,901,2012-07-25,2012.56284153005,2012-07-24,"Philippines","Persistent lineages","2012-07"
"OP862702|H3N2|HA|Southeast_Asia|Philippines|2015-01-27",736,901,2015-01-27,2015.07123287671,2015-01-26,"Philippines","Persistent lineages","2015-01"
"OP862706|H3N2|HA|Southeast_Asia|Philippines|2012-07-17",899,901,2012-07-17,2012.54098360656,2012-07-16,"Philippines","Persistent lineages","2012-07"
"OP862715|H3N2|HA|Southeast_Asia|Philippines|2014-06-11",748,901,2014-06-11,2014.44109589041,2014-06-10,"Philippines","Persistent lineages","2014-06"
"CY118131|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2008-03-10",895,901,2008-03-10,2008.18852459016,2008-03-09,"MalaysiaBrunei","Non-persistent lineages","2008-03"
"EPI_ISL_104937|H3N2|HA|Southeast_Asia|Vietnam|2007-08-03",607,901,2007-08-03,2007.58630136986,2007-08-02,"Vietnam","Non-persistent lineages","2007-08"
"EPI_ISL_114074|H3N2|HA|Southeast_Asia|Japan|2012-01-22",754,901,2012-01-22,2012.05737704918,2012-01-21,"Japan","Non-persistent lineages","2012-01"
"EPI_ISL_120406|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2007-05-10",895,901,2007-05-10,2007.35342465753,2007-05-09,"MalaysiaBrunei","Non-persistent lineages","2007-05"
"EPI_ISL_120412|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2008-03-19",895,901,2008-03-19,2008.2131147541,2008-03-18,"MalaysiaBrunei","Non-persistent lineages","2008-03"
"EPI_ISL_120674|H3N2|HA|Southeast_Asia|India|2007-06-18",584,901,2007-06-18,2007.4602739726,2007-06-17,"India","Non-persistent lineages","2007-06"
"EPI_ISL_121050|H3N2|HA|Southeast_Asia|India|2008-03-08",597,901,2008-03-08,2008.18306010929,2008-03-07,"India","Non-persistent lineages","2008-03"
"EPI_ISL_121059|H3N2|HA|Southeast_Asia|India|2008-07-02",471,901,2008-07-02,2008.5,2008-07-01,"India","Non-persistent lineages","2008-07"
"EPI_ISL_1222770|H3N2|HA|Southeast_Asia|NorthChina|2018-12-07",901,901,2018-12-07,2018.93150684932,2018-12-07,"NorthChina","Non-persistent lineages","2018-12"
"EPI_ISL_128318|H3N2|HA|Southeast_Asia|CentralChina|2012-05-07",493,901,2012-05-07,2012.34699453552,2012-05-06,"CentralChina","Non-persistent lineages","2012-05"
"EPI_ISL_128673|H3N2|HA|Southeast_Asia|SriLanka|2012",479,901,2012-03-31,2012.24674520548,2012-03-31,"SriLanka","Non-persistent lineages","2012-03"
"EPI_ISL_1296326|H3N2|HA|Southeast_Asia|Thailand|2020-02-21",899,901,2020-02-21,2020.1393442623,2020-02-20,"Thailand","Non-persistent lineages","2020-02"
"EPI_ISL_132113|H3N2|HA|Southeast_Asia|Bangladesh|2012-09-25",898,901,2012-09-25,2012.73224043716,2012-09-24,"Bangladesh","Non-persistent lineages","2012-09"
"EPI_ISL_132236|H3N2|HA|Southeast_Asia|Nepal|2012",461,901,2012-03-23,2012.22534520548,2012-03-23,"Nepal","Non-persistent lineages","2012-03"
"EPI_ISL_132237|H3N2|HA|Southeast_Asia|Nepal|2012",461,901,2012-03-30,2012.24434520548,2012-03-30,"Nepal","Non-persistent lineages","2012-03"
"EPI_ISL_132241|H3N2|HA|Southeast_Asia|Nepal|2012",454,901,2012-03-25,2012.23104520548,2012-03-25,"Nepal","Non-persistent lineages","2012-03"
"EPI_ISL_132243|H3N2|HA|Southeast_Asia|Nepal|2012",486,901,2012-04-01,2012.24984520548,2012-04-01,"Nepal","Non-persistent lineages","2012-04"
"EPI_ISL_132244|H3N2|HA|Southeast_Asia|Nepal|2012",533,901,2012-03-12,2012.19564520548,2012-03-12,"Nepal","Non-persistent lineages","2012-03"
"EPI_ISL_13440479|H3N2|HA|Southeast_Asia|Japan|2021-12-15",900,901,2021-12-15,2021.95342465753,2021-12-14,"Japan","Non-persistent lineages","2021-12"
"EPI_ISL_13440480|H3N2|HA|Southeast_Asia|Japan|2021-12-08",901,901,2021-12-08,2021.93424657534,2021-12-07,"Japan","Non-persistent lineages","2021-12"
"EPI_ISL_13440481|H3N2|HA|Southeast_Asia|Japan|2021-12-13",901,901,2021-12-13,2021.94794520548,2021-12-13,"Japan","Non-persistent lineages","2021-12"
"EPI_ISL_13497567|H3N2|HA|Southeast_Asia|CentralChina|2017-12-25",838,901,2017-12-25,2017.98082191781,2017-12-25,"CentralChina","Non-persistent lineages","2017-12"
"EPI_ISL_135702|H3N2|HA|Southeast_Asia|Japan|2007-11-16",625,901,2007-11-16,2007.87397260274,2007-11-16,"Japan","Non-persistent lineages","2007-11"
"EPI_ISL_135776|H3N2|HA|Southeast_Asia|Japan|2009-11-18",900,901,2009-11-18,2009.87945205479,2009-11-17,"Japan","Non-persistent lineages","2009-11"
"EPI_ISL_136377|H3N2|HA|Southeast_Asia|HongkongChina|2013-01-02",869,901,2013-01-02,2013.00273972603,2013-01-02,"HongkongChina","Non-persistent lineages","2013-01"
"EPI_ISL_143704|H3N2|HA|Southeast_Asia|Laos|2013-01-08",564,901,2013-01-08,2013.01917808219,2013-01-07,"Laos","Non-persistent lineages","2013-01"
"EPI_ISL_144506|H3N2|HA|Southeast_Asia|Japan|2013-04-17",901,901,2013-04-17,2013.2904109589,2013-04-16,"Japan","Non-persistent lineages","2013-04"
"EPI_ISL_145039|H3N2|HA|Southeast_Asia|Bangladesh|2013-04-03",471,901,2013-04-03,2013.25205479452,2013-04-02,"Bangladesh","Non-persistent lineages","2013-04"
"EPI_ISL_145147|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2008-01-19",895,901,2008-01-19,2008.04918032787,2008-01-18,"IndonesiaEastTimor","Non-persistent lineages","2008-01"
"EPI_ISL_145219|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2010-06-07",836,901,2010-06-07,2010.4301369863,2010-06-06,"IndonesiaEastTimor","Non-persistent lineages","2010-06"
"EPI_ISL_145566|H3N2|HA|Southeast_Asia|TaiwanChina|2013-06-21",878,901,2013-06-21,2013.46849315068,2013-06-20,"TaiwanChina","Non-persistent lineages","2013-06"
"EPI_ISL_145939|H3N2|HA|Southeast_Asia|Singapore|2013-01-22",472,901,2013-01-22,2013.05753424658,2013-01-22,"Singapore","Non-persistent lineages","2013-01"
"EPI_ISL_14749582|H3N2|HA|Southeast_Asia|Vietnam|2013-05-31",901,901,2013-05-31,2013.41095890411,2013-05-31,"Vietnam","Non-persistent lineages","2013-05"
