"tip","count","count_tree","Date","Date1","Date2","Location","type","year_month"
"EPI_ISL_86160|Victoria|HA|Southeast_Asia|Philippines|2010-12-01",463,472,2010-12-01,2010.91506849315,2010-11-30,"Philippines","Non-persistent lineages","2010-12"
"EPI_ISL_86451|Victoria|HA|Southeast_Asia|Philippines|2010-11-24",463,472,2010-11-24,2010.89589041096,2010-11-24,"Philippines","Non-persistent lineages","2010-11"
"EPI_ISL_86949|Victoria|HA|Southeast_Asia|Japan|2010-04-27",463,472,2010-04-27,2010.31780821918,2010-04-27,"Japan","Non-persistent lineages","2010-04"
"EPI_ISL_86965|Victoria|HA|Southeast_Asia|TaiwanChina|2010-09-04",463,472,2010-09-04,2010.67397260274,2010-09-04,"TaiwanChina","Non-persistent lineages","2010-09"
"EPI_ISL_86981|Victoria|HA|Southeast_Asia|CentralChina|2010-09-19",463,472,2010-09-19,2010.71506849315,2010-09-18,"CentralChina","Non-persistent lineages","2010-09"
"EPI_ISL_87024|Victoria|HA|Southeast_Asia|TaiwanChina|2010-09-18",465,472,2010-09-18,2010.71232876712,2010-09-17,"TaiwanChina","Non-persistent lineages","2010-09"
"EPI_ISL_8845279|Victoria|HA|Southeast_Asia|India|2021-10-16",462,472,2021-10-16,2021.78904109589,2021-10-15,"India","Non-persistent lineages","2021-10"
"EPI_ISL_8845996|Victoria|HA|Southeast_Asia|India|2021-09-13",461,472,2021-09-13,2021.69863013699,2021-09-13,"India","Non-persistent lineages","2021-09"
"EPI_ISL_8846999|Victoria|HA|Southeast_Asia|India|2021-09-26",466,472,2021-09-26,2021.73424657534,2021-09-25,"India","Non-persistent lineages","2021-09"
"EPI_ISL_8882220|Victoria|HA|Southeast_Asia|India|2021-10-19",461,472,2021-10-19,2021.79726027397,2021-10-18,"India","Non-persistent lineages","2021-10"
"EPI_ISL_90074|Victoria|HA|Southeast_Asia|Laos|2010-10-05",463,472,2010-10-05,2010.75890410959,2010-10-05,"Laos","Non-persistent lineages","2010-10"
"EPI_ISL_90076|Victoria|HA|Southeast_Asia|Laos|2010-10-11",463,472,2010-10-11,2010.77534246575,2010-10-10,"Laos","Non-persistent lineages","2010-10"
"EPI_ISL_90077|Victoria|HA|Southeast_Asia|Laos|2010-10-26",464,472,2010-10-26,2010.81643835616,2010-10-25,"Laos","Non-persistent lineages","2010-10"
"EPI_ISL_90079|Victoria|HA|Southeast_Asia|Laos|2010-11-23",463,472,2010-11-23,2010.89315068493,2010-11-22,"Laos","Non-persistent lineages","2010-11"
"EPI_ISL_90080|Victoria|HA|Southeast_Asia|Laos|2010-11-25",463,472,2010-11-25,2010.89863013699,2010-11-25,"Laos","Non-persistent lineages","2010-11"
"EPI_ISL_90083|Victoria|HA|Southeast_Asia|Laos|2010-10-18",463,472,2010-10-18,2010.79452054795,2010-10-18,"Laos","Non-persistent lineages","2010-10"
"EPI_ISL_93295|Victoria|HA|Southeast_Asia|Japan|2011-02-15",463,472,2011-02-15,2011.12328767123,2011-02-14,"Japan","Non-persistent lineages","2011-02"
"EPI_ISL_94362|Victoria|HA|Southeast_Asia|Japan|2011-04-13",463,472,2011-04-13,2011.27945205479,2011-04-12,"Japan","Non-persistent lineages","2011-04"
"EPI_ISL_94570|Victoria|HA|Southeast_Asia|NorthChina|2011-03-02",463,472,2011-03-02,2011.16438356164,2011-03-01,"NorthChina","Non-persistent lineages","2011-03"
"EPI_ISL_94588|Victoria|HA|Southeast_Asia|SouthChina|2011-03-09",465,472,2011-03-09,2011.18356164384,2011-03-09,"SouthChina","Non-persistent lineages","2011-03"
"EPI_ISL_94590|Victoria|HA|Southeast_Asia|CentralChina|2011-03-15",463,472,2011-03-15,2011.2,2011-03-15,"CentralChina","Non-persistent lineages","2011-03"
"EPI_ISL_94598|Victoria|HA|Southeast_Asia|SouthChina|2011-02-18",470,472,2011-02-18,2011.13150684931,2011-02-17,"SouthChina","Non-persistent lineages","2011-02"
"EPI_ISL_94648|Victoria|HA|Southeast_Asia|CentralChina|2011-05-03",464,472,2011-05-03,2011.33424657534,2011-05-02,"CentralChina","Non-persistent lineages","2011-05"
"EPI_ISL_94650|Victoria|HA|Southeast_Asia|SouthChina|2011-05-03",463,472,2011-05-03,2011.33424657534,2011-05-02,"SouthChina","Non-persistent lineages","2011-05"
"EPI_ISL_94667|Victoria|HA|Southeast_Asia|CentralChina|2011-06-27",463,472,2011-06-27,2011.48493150685,2011-06-27,"CentralChina","Non-persistent lineages","2011-06"
"EPI_ISL_94736|Victoria|HA|Southeast_Asia|Thailand|2011-05-20",463,472,2011-05-20,2011.38082191781,2011-05-20,"Thailand","Non-persistent lineages","2011-05"
"EPI_ISL_94754|Victoria|HA|Southeast_Asia|TaiwanChina|2011-01-29",465,472,2011-01-29,2011.07671232877,2011-01-29,"TaiwanChina","Non-persistent lineages","2011-01"
"EPI_ISL_94864|Victoria|HA|Southeast_Asia|MacaoChina|2011-01-24",466,472,2011-01-24,2011.06301369863,2011-01-23,"MacaoChina","Non-persistent lineages","2011-01"
"EPI_ISL_94877|Victoria|HA|Southeast_Asia|MacaoChina|2011-03-15",463,472,2011-03-15,2011.2,2011-03-15,"MacaoChina","Non-persistent lineages","2011-03"
"EPI_ISL_95086|Victoria|HA|Southeast_Asia|SouthKorea|2010-04-03",463,472,2010-04-03,2010.25205479452,2010-04-02,"SouthKorea","Non-persistent lineages","2010-04"
"EPI_ISL_9526311|Victoria|HA|Southeast_Asia|Bangladesh|2021-08-07",462,472,2021-08-07,2021.59726027397,2021-08-06,"Bangladesh","Non-persistent lineages","2021-08"
"EPI_ISL_95279|Victoria|HA|Southeast_Asia|TaiwanChina|2011-05-09",472,472,2011-05-09,2011.35068493151,2011-05-09,"TaiwanChina","Non-persistent lineages","2011-05"
"EPI_ISL_95288|Victoria|HA|Southeast_Asia|Japan|2011-06-01",472,472,2011-06-01,2011.41369863014,2011-06-01,"Japan","Non-persistent lineages","2011-06"
"EPI_ISL_95292|Victoria|HA|Southeast_Asia|Japan|2011-06-04",463,472,2011-06-04,2011.42191780822,2011-06-04,"Japan","Non-persistent lineages","2011-06"
"EPI_ISL_95294|Victoria|HA|Southeast_Asia|Japan|2011-06-06",471,472,2011-06-06,2011.42739726027,2011-06-05,"Japan","Non-persistent lineages","2011-06"
"EPI_ISL_95295|Victoria|HA|Southeast_Asia|Japan|2011-04-17",463,472,2011-04-17,2011.2904109589,2011-04-16,"Japan","Non-persistent lineages","2011-04"
"EPI_ISL_95296|Victoria|HA|Southeast_Asia|Japan|2011-06-25",466,472,2011-06-25,2011.47945205479,2011-06-24,"Japan","Non-persistent lineages","2011-06"
"EPI_ISL_959675|Victoria|HA|Southeast_Asia|HongkongChina|2020-03-11",356,472,2020-03-11,2020.1912568306,2020-03-10,"HongkongChina","Non-persistent lineages","2020-03"
"EPI_ISL_959677|Victoria|HA|Southeast_Asia|HongkongChina|2020-03-16",366,472,2020-03-16,2020.20491803279,2020-03-15,"HongkongChina","Non-persistent lineages","2020-03"
"EPI_ISL_959679|Victoria|HA|Southeast_Asia|HongkongChina|2020-03-15",243,472,2020-03-15,2020.20218579235,2020-03-14,"HongkongChina","Non-persistent lineages","2020-03"
"EPI_ISL_959680|Victoria|HA|Southeast_Asia|HongkongChina|2020-03-12",444,472,2020-03-12,2020.19398907104,2020-03-11,"HongkongChina","Non-persistent lineages","2020-03"
"EPI_ISL_959681|Victoria|HA|Southeast_Asia|HongkongChina|2020-03-11",259,472,2020-03-11,2020.1912568306,2020-03-10,"HongkongChina","Non-persistent lineages","2020-03"
"EPI_ISL_959682|Victoria|HA|Southeast_Asia|HongkongChina|2020-03-19",267,472,2020-03-19,2020.2131147541,2020-03-18,"HongkongChina","Non-persistent lineages","2020-03"
"EPI_ISL_959684|Victoria|HA|Southeast_Asia|HongkongChina|2020-03-18",358,472,2020-03-18,2020.21038251366,2020-03-17,"HongkongChina","Non-persistent lineages","2020-03"
"EPI_ISL_959690|Victoria|HA|Southeast_Asia|HongkongChina|2020-03-16",399,472,2020-03-16,2020.20491803279,2020-03-15,"HongkongChina","Non-persistent lineages","2020-03"
"EPI_ISL_959691|Victoria|HA|Southeast_Asia|HongkongChina|2020-03-18",370,472,2020-03-18,2020.21038251366,2020-03-17,"HongkongChina","Non-persistent lineages","2020-03"
"EPI_ISL_96834|Victoria|HA|Southeast_Asia|Laos|2011-04-11",466,472,2011-04-11,2011.27397260274,2011-04-11,"Laos","Non-persistent lineages","2011-04"
"EPI_ISL_96835|Victoria|HA|Southeast_Asia|Laos|2011-04-18",463,472,2011-04-18,2011.29315068493,2011-04-17,"Laos","Non-persistent lineages","2011-04"
"EPI_ISL_96836|Victoria|HA|Southeast_Asia|Laos|2011-06-27",465,472,2011-06-27,2011.48493150685,2011-06-27,"Laos","Non-persistent lineages","2011-06"
"EPI_ISL_97464|Victoria|HA|Southeast_Asia|Vietnam|2011-03-24",463,472,2011-03-24,2011.22465753425,2011-03-24,"Vietnam","Non-persistent lineages","2011-03"
"EPI_ISL_979902|Victoria|HA|Southeast_Asia|SouthChina|2021-01-04",428,472,2021-01-04,2021.00821917808,2021-01-03,"SouthChina","Non-persistent lineages","2021-01"
"EPI_ISL_9849590|Victoria|HA|Southeast_Asia|SouthChina|2021-11-16",428,472,2021-11-16,2021.87397260274,2021-11-16,"SouthChina","Non-persistent lineages","2021-11"
"EPI_ISL_98580|Victoria|HA|Southeast_Asia|SouthChina|2011-06-28",464,472,2011-06-28,2011.48767123288,2011-06-28,"SouthChina","Non-persistent lineages","2011-06"
"EPI_ISL_98581|Victoria|HA|Southeast_Asia|SouthChina|2011-06-16",463,472,2011-06-16,2011.45479452055,2011-06-16,"SouthChina","Non-persistent lineages","2011-06"
"EPI_ISL_98583|Victoria|HA|Southeast_Asia|SouthChina|2011-06-13",466,472,2011-06-13,2011.44657534247,2011-06-13,"SouthChina","Non-persistent lineages","2011-06"
"EPI_ISL_98584|Victoria|HA|Southeast_Asia|CentralChina|2011-07-14",463,472,2011-07-14,2011.53150684932,2011-07-14,"CentralChina","Non-persistent lineages","2011-07"
"EPI_ISL_99651|Victoria|HA|Southeast_Asia|SriLanka|2011-05-02",463,472,2011-05-02,2011.33150684932,2011-05-02,"SriLanka","Non-persistent lineages","2011-05"
"EPI_ISL_99679|Victoria|HA|Southeast_Asia|Philippines|2011-07-27",463,472,2011-07-27,2011.56712328767,2011-07-26,"Philippines","Non-persistent lineages","2011-07"
"EPI_ISL_99943|Victoria|HA|Southeast_Asia|HongkongChina|2011-04-20",463,472,2011-04-20,2011.29863013699,2011-04-20,"HongkongChina","Non-persistent lineages","2011-04"
"GU323495|Victoria|HA|Southeast_Asia|SouthKorea|2008-01-07",470,472,2008-01-07,2008.01639344262,2008-01-06,"SouthKorea","Non-persistent lineages","2008-01"
"GU323496|Victoria|HA|Southeast_Asia|SouthKorea|2007-12-23",470,472,2007-12-23,2007.97534246575,2007-12-22,"SouthKorea","Non-persistent lineages","2007-12"
"GU323497|Victoria|HA|Southeast_Asia|SouthKorea|2008-01-02",470,472,2008-01-02,2008.00273224044,2008-01-01,"SouthKorea","Non-persistent lineages","2008-01"
"GU323499|Victoria|HA|Southeast_Asia|SouthKorea|2008-02-01",470,472,2008-02-01,2008.08469945355,2008-01-31,"SouthKorea","Non-persistent lineages","2008-02"
"GU323500|Victoria|HA|Southeast_Asia|SouthKorea|2008-03-31",471,472,2008-03-31,2008.24590163934,2008-03-30,"SouthKorea","Non-persistent lineages","2008-03"
"JF693243|Victoria|HA|Southeast_Asia|India|2008-08-04",470,472,2008-08-04,2008.59016393443,2008-08-03,"India","Non-persistent lineages","2008-08"
"JF693244|Victoria|HA|Southeast_Asia|India|2008-10-10",463,472,2008-10-10,2008.77322404372,2008-10-09,"India","Non-persistent lineages","2008-10"
"JF693245|Victoria|HA|Southeast_Asia|India|2008-10-23",463,472,2008-10-23,2008.8087431694,2008-10-22,"India","Non-persistent lineages","2008-10"
"JF965355|Victoria|HA|Southeast_Asia|India|2010-04-08",472,472,2010-04-08,2010.26575342466,2010-04-08,"India","Non-persistent lineages","2010-04"
"JN588952|Victoria|HA|Southeast_Asia|Cambodia|2007-11-30",469,472,2007-11-30,2007.91232876712,2007-11-29,"Cambodia","Non-persistent lineages","2007-11"
"JN588962|Victoria|HA|Southeast_Asia|Cambodia|2009-11-10",472,472,2009-11-10,2009.85753424658,2009-11-10,"Cambodia","Non-persistent lineages","2009-11"
"JN588964|Victoria|HA|Southeast_Asia|Cambodia|2009-12-29",472,472,2009-12-29,2009.99178082192,2009-12-29,"Cambodia","Non-persistent lineages","2009-12"
"JN588966|Victoria|HA|Southeast_Asia|Cambodia|2010-10-10",463,472,2010-10-10,2010.77260273973,2010-10-10,"Cambodia","Non-persistent lineages","2010-10"
"JN588968|Victoria|HA|Southeast_Asia|Cambodia|2010-10-06",463,472,2010-10-06,2010.76164383562,2010-10-06,"Cambodia","Non-persistent lineages","2010-10"
"JN790309|Victoria|HA|Southeast_Asia|Japan|2011-01-17",466,472,2011-01-17,2011.04383561644,2011-01-17,"Japan","Non-persistent lineages","2011-01"
"JN790320|Victoria|HA|Southeast_Asia|Japan|2011-03-01",463,472,2011-03-01,2011.16164383562,2011-03-01,"Japan","Non-persistent lineages","2011-03"
"JQ599443|Victoria|HA|Southeast_Asia|Singapore|2010-07-20",463,472,2010-07-20,2010.54794520548,2010-07-20,"Singapore","Non-persistent lineages","2010-07"
"JQ599444|Victoria|HA|Southeast_Asia|Singapore|2010-07-21",464,472,2010-07-21,2010.55068493151,2010-07-21,"Singapore","Non-persistent lineages","2010-07"
"JQ599449|Victoria|HA|Southeast_Asia|Singapore|2010-08-02",465,472,2010-08-02,2010.58356164384,2010-08-02,"Singapore","Non-persistent lineages","2010-08"
"JQ599450|Victoria|HA|Southeast_Asia|Singapore|2010-08-06",465,472,2010-08-06,2010.59452054795,2010-08-06,"Singapore","Non-persistent lineages","2010-08"
"JQ599466|Victoria|HA|Southeast_Asia|Singapore|2010-09-08",463,472,2010-09-08,2010.68493150685,2010-09-08,"Singapore","Non-persistent lineages","2010-09"
"JQ599474|Victoria|HA|Southeast_Asia|Singapore|2010-09-17",465,472,2010-09-17,2010.7095890411,2010-09-17,"Singapore","Non-persistent lineages","2010-09"
"JQ599480|Victoria|HA|Southeast_Asia|Singapore|2010-09-29",463,472,2010-09-29,2010.74246575342,2010-09-28,"Singapore","Non-persistent lineages","2010-09"
"JQ599493|Victoria|HA|Southeast_Asia|Singapore|2010-10-13",463,472,2010-10-13,2010.78082191781,2010-10-13,"Singapore","Non-persistent lineages","2010-10"
"JQ599495|Victoria|HA|Southeast_Asia|Singapore|2010-10-14",465,472,2010-10-14,2010.78356164384,2010-10-14,"Singapore","Non-persistent lineages","2010-10"
"JQ599498|Victoria|HA|Southeast_Asia|Singapore|2010-10-26",463,472,2010-10-26,2010.81643835616,2010-10-25,"Singapore","Non-persistent lineages","2010-10"
"JQ599517|Victoria|HA|Southeast_Asia|Singapore|2011-02-19",465,472,2011-02-19,2011.13424657534,2011-02-18,"Singapore","Non-persistent lineages","2011-02"
"JQ599521|Victoria|HA|Southeast_Asia|Singapore|2011-03-11",464,472,2011-03-11,2011.18904109589,2011-03-10,"Singapore","Non-persistent lineages","2011-03"
"JX047879|Victoria|HA|Southeast_Asia|TaiwanChina|2010-04-26",463,472,2010-04-26,2010.31506849315,2010-04-25,"TaiwanChina","Non-persistent lineages","2010-04"
"JX047884|Victoria|HA|Southeast_Asia|TaiwanChina|2010-06-20",463,472,2010-06-20,2010.46575342466,2010-06-20,"TaiwanChina","Non-persistent lineages","2010-06"
"JX047885|Victoria|HA|Southeast_Asia|TaiwanChina|2010-06-22",463,472,2010-06-22,2010.47123287671,2010-06-21,"TaiwanChina","Non-persistent lineages","2010-06"
"JX047886|Victoria|HA|Southeast_Asia|TaiwanChina|2010-06-23",463,472,2010-06-23,2010.47397260274,2010-06-23,"TaiwanChina","Non-persistent lineages","2010-06"
"JX047887|Victoria|HA|Southeast_Asia|TaiwanChina|2010-06-24",464,472,2010-06-24,2010.47671232877,2010-06-24,"TaiwanChina","Non-persistent lineages","2010-06"
"JX429651|Victoria|HA|Southeast_Asia|HongkongChina|2007-03-15",463,472,2007-03-15,2007.2,2007-03-15,"HongkongChina","Non-persistent lineages","2007-03"
"JX429654|Victoria|HA|Southeast_Asia|HongkongChina|2010-01-14",463,472,2010-01-14,2010.03561643836,2010-01-14,"HongkongChina","Non-persistent lineages","2010-01"
"JX429656|Victoria|HA|Southeast_Asia|HongkongChina|2010-02-24",463,472,2010-02-24,2010.14794520548,2010-02-24,"HongkongChina","Non-persistent lineages","2010-02"
"JX429660|Victoria|HA|Southeast_Asia|HongkongChina|2010-03-23",463,472,2010-03-23,2010.22191780822,2010-03-23,"HongkongChina","Non-persistent lineages","2010-03"
"JX456139|Victoria|HA|Southeast_Asia|SouthKorea|2010-03-04",472,472,2010-03-04,2010.1698630137,2010-03-04,"SouthKorea","Non-persistent lineages","2010-03"
"JX456140|Victoria|HA|Southeast_Asia|SouthKorea|2010-03-15",463,472,2010-03-15,2010.2,2010-03-15,"SouthKorea","Non-persistent lineages","2010-03"
"JX456141|Victoria|HA|Southeast_Asia|SouthKorea|2010-04-07",463,472,2010-04-07,2010.26301369863,2010-04-06,"SouthKorea","Non-persistent lineages","2010-04"
"JX456142|Victoria|HA|Southeast_Asia|SouthKorea|2010-04-05",463,472,2010-04-05,2010.25753424658,2010-04-05,"SouthKorea","Non-persistent lineages","2010-04"
"JX456146|Victoria|HA|Southeast_Asia|SouthKorea|2010-04-22",463,472,2010-04-22,2010.30410958904,2010-04-21,"SouthKorea","Non-persistent lineages","2010-04"
"JX512998|Victoria|HA|Southeast_Asia|Thailand|2010-06-04",463,472,2010-06-04,2010.42191780822,2010-06-04,"Thailand","Non-persistent lineages","2010-06"
"JX513070|Victoria|HA|Southeast_Asia|Thailand|2011-09-15",463,472,2011-09-15,2011.70410958904,2011-09-14,"Thailand","Non-persistent lineages","2011-09"
"JX513150|Victoria|HA|Southeast_Asia|Thailand|2010-02-01",464,472,2010-02-01,2010.08493150685,2010-02-01,"Thailand","Non-persistent lineages","2010-02"
"KC020369|Victoria|HA|Southeast_Asia|Cambodia|2011-02-01",465,472,2011-02-01,2011.08493150685,2011-02-01,"Cambodia","Non-persistent lineages","2011-02"
"KC457391|Victoria|HA|Southeast_Asia|Japan|2008-01-16",471,472,2008-01-16,2008.04098360656,2008-01-15,"Japan","Non-persistent lineages","2008-01"
"KC457409|Victoria|HA|Southeast_Asia|Japan|2008-01-29",471,472,2008-01-29,2008.07650273224,2008-01-28,"Japan","Non-persistent lineages","2008-01"
"KC457411|Victoria|HA|Southeast_Asia|Japan|2008-01-29",471,472,2008-01-29,2008.07650273224,2008-01-28,"Japan","Non-persistent lineages","2008-01"
"KC457435|Victoria|HA|Southeast_Asia|Japan|2009-11-16",472,472,2009-11-16,2009.87397260274,2009-11-16,"Japan","Non-persistent lineages","2009-11"
"KC457437|Victoria|HA|Southeast_Asia|Japan|2009-11-16",472,472,2009-11-16,2009.87397260274,2009-11-16,"Japan","Non-persistent lineages","2009-11"
"KC457440|Victoria|HA|Southeast_Asia|Japan|2009-11-16",472,472,2009-11-16,2009.87397260274,2009-11-16,"Japan","Non-persistent lineages","2009-11"
"KC457442|Victoria|HA|Southeast_Asia|Japan|2009-11-16",472,472,2009-11-16,2009.87397260274,2009-11-16,"Japan","Non-persistent lineages","2009-11"
"KC457444|Victoria|HA|Southeast_Asia|Japan|2009-11-16",472,472,2009-11-16,2009.87397260274,2009-11-16,"Japan","Non-persistent lineages","2009-11"
"KC457447|Victoria|HA|Southeast_Asia|Japan|2009-11-17",472,472,2009-11-17,2009.87671232877,2009-11-17,"Japan","Non-persistent lineages","2009-11"
"KC620394|Victoria|HA|Southeast_Asia|CentralChina|2011-11-15",463,472,2011-11-15,2011.87123287671,2011-11-14,"CentralChina","Non-persistent lineages","2011-11"
"KC620398|Victoria|HA|Southeast_Asia|CentralChina|2011-05-19",260,472,2011-05-19,2011.37808219178,2011-05-18,"CentralChina","Non-persistent lineages","2011-05"
"KC986408|Victoria|HA|Southeast_Asia|SouthChina|2009-03-18",445,472,2009-03-18,2009.20821917808,2009-03-17,"SouthChina","Non-persistent lineages","2009-03"
"KC986429|Victoria|HA|Southeast_Asia|SouthChina|2009-05-22",445,472,2009-05-22,2009.38630136986,2009-05-21,"SouthChina","Non-persistent lineages","2009-05"
"KC986442|Victoria|HA|Southeast_Asia|SouthChina|2009-06-03",471,472,2009-06-03,2009.41917808219,2009-06-02,"SouthChina","Non-persistent lineages","2009-06"
"KC986455|Victoria|HA|Southeast_Asia|SouthChina|2009-06-12",445,472,2009-06-12,2009.44383561644,2009-06-12,"SouthChina","Non-persistent lineages","2009-06"
"KC986459|Victoria|HA|Southeast_Asia|SouthChina|2009-06-17",463,472,2009-06-17,2009.45753424658,2009-06-17,"SouthChina","Non-persistent lineages","2009-06"
"KC986474|Victoria|HA|Southeast_Asia|SouthChina|2009-07-03",463,472,2009-07-03,2009.50136986301,2009-07-02,"SouthChina","Non-persistent lineages","2009-07"
"KC986476|Victoria|HA|Southeast_Asia|SouthChina|2009-07-03",463,472,2009-07-03,2009.50136986301,2009-07-02,"SouthChina","Non-persistent lineages","2009-07"
"KC986483|Victoria|HA|Southeast_Asia|SouthChina|2009-07-15",463,472,2009-07-15,2009.53424657534,2009-07-14,"SouthChina","Non-persistent lineages","2009-07"
"KC986499|Victoria|HA|Southeast_Asia|SouthChina|2009-08-07",463,472,2009-08-07,2009.59726027397,2009-08-06,"SouthChina","Non-persistent lineages","2009-08"
"KC986539|Victoria|HA|Southeast_Asia|SouthChina|2010-03-24",463,472,2010-03-24,2010.22465753425,2010-03-24,"SouthChina","Non-persistent lineages","2010-03"
"KC986544|Victoria|HA|Southeast_Asia|SouthChina|2010-03-31",463,472,2010-03-31,2010.24383561644,2010-03-31,"SouthChina","Non-persistent lineages","2010-03"
"KC986546|Victoria|HA|Southeast_Asia|SouthChina|2010-03-31",463,472,2010-03-31,2010.24383561644,2010-03-31,"SouthChina","Non-persistent lineages","2010-03"
"KC986549|Victoria|HA|Southeast_Asia|SouthChina|2010-03-31",463,472,2010-03-31,2010.24383561644,2010-03-31,"SouthChina","Non-persistent lineages","2010-03"
"KC986567|Victoria|HA|Southeast_Asia|SouthChina|2010-04-16",463,472,2010-04-16,2010.28767123288,2010-04-16,"SouthChina","Non-persistent lineages","2010-04"
"KC986575|Victoria|HA|Southeast_Asia|SouthChina|2010-04-21",463,472,2010-04-21,2010.30136986301,2010-04-20,"SouthChina","Non-persistent lineages","2010-04"
"KC986577|Victoria|HA|Southeast_Asia|SouthChina|2010-04-21",463,472,2010-04-21,2010.30136986301,2010-04-20,"SouthChina","Non-persistent lineages","2010-04"
"KC986581|Victoria|HA|Southeast_Asia|SouthChina|2010-04-23",463,472,2010-04-23,2010.30684931507,2010-04-23,"SouthChina","Non-persistent lineages","2010-04"
"KC986588|Victoria|HA|Southeast_Asia|SouthChina|2010-04-28",463,472,2010-04-28,2010.32054794521,2010-04-28,"SouthChina","Non-persistent lineages","2010-04"
"KC986601|Victoria|HA|Southeast_Asia|SouthChina|2010-05-12",463,472,2010-05-12,2010.35890410959,2010-05-12,"SouthChina","Non-persistent lineages","2010-05"
"KC986605|Victoria|HA|Southeast_Asia|SouthChina|2010-05-19",463,472,2010-05-19,2010.37808219178,2010-05-18,"SouthChina","Non-persistent lineages","2010-05"
"KF699262|Victoria|HA|Southeast_Asia|Thailand|2012-08-22",463,472,2012-08-22,2012.6393442623,2012-08-21,"Thailand","Non-persistent lineages","2012-08"
"KM100192|Victoria|HA|Southeast_Asia|Thailand|2012-06-14",441,472,2012-06-14,2012.45081967213,2012-06-13,"Thailand","Non-persistent lineages","2012-06"
"KP144960|Victoria|HA|Southeast_Asia|SouthKorea|2013-12-18",273,472,2013-12-18,2013.96164383562,2013-12-18,"SouthKorea","Non-persistent lineages","2013-12"
"KP233480|Victoria|HA|Southeast_Asia|SouthChina|2008-12-31",445,472,2008-12-31,2008.99726775956,2008-12-30,"SouthChina","Non-persistent lineages","2008-12"
"KP233482|Victoria|HA|Southeast_Asia|SouthChina|2008-12-31",445,472,2008-12-31,2008.99726775956,2008-12-30,"SouthChina","Non-persistent lineages","2008-12"
"KP233496|Victoria|HA|Southeast_Asia|SouthChina|2011-12-31",464,472,2011-12-31,2011.99726027397,2011-12-30,"SouthChina","Non-persistent lineages","2011-12"
"KP233497|Victoria|HA|Southeast_Asia|SouthChina|2011-12-31",464,472,2011-12-31,2011.99726027397,2011-12-30,"SouthChina","Non-persistent lineages","2011-12"
"KP233500|Victoria|HA|Southeast_Asia|SouthChina|2012-12-31",463,472,2012-12-31,2012.99726775956,2012-12-30,"SouthChina","Non-persistent lineages","2012-12"
"KP233501|Victoria|HA|Southeast_Asia|SouthChina|2012-12-31",464,472,2012-12-31,2012.99726775956,2012-12-30,"SouthChina","Non-persistent lineages","2012-12"
"KP233506|Victoria|HA|Southeast_Asia|SouthChina|2012-12-31",464,472,2012-12-31,2012.99726775956,2012-12-30,"SouthChina","Non-persistent lineages","2012-12"
"KP459454|Victoria|HA|Southeast_Asia|CentralChina|2010-05-03",463,472,2010-05-03,2010.33424657534,2010-05-02,"CentralChina","Non-persistent lineages","2010-05"
"KP459477|Victoria|HA|Southeast_Asia|CentralChina|2009-02-24",445,472,2009-02-24,2009.14794520548,2009-02-24,"CentralChina","Non-persistent lineages","2009-02"
"KP459503|Victoria|HA|Southeast_Asia|CentralChina|2009-12-24",463,472,2009-12-24,2009.97808219178,2009-12-23,"CentralChina","Non-persistent lineages","2009-12"
"KP459549|Victoria|HA|Southeast_Asia|NorthChina|2009-12-23",463,472,2009-12-23,2009.97534246575,2009-12-22,"NorthChina","Non-persistent lineages","2009-12"
"KP459583|Victoria|HA|Southeast_Asia|CentralChina|2009-03-03",463,472,2009-03-03,2009.16712328767,2009-03-02,"CentralChina","Non-persistent lineages","2009-03"
"KP459596|Victoria|HA|Southeast_Asia|NorthChina|2009-05-20",463,472,2009-05-20,2009.38082191781,2009-05-20,"NorthChina","Non-persistent lineages","2009-05"
"KP459718|Victoria|HA|Southeast_Asia|Philippines|2010-09-27",463,472,2010-09-27,2010.73698630137,2010-09-27,"Philippines","Non-persistent lineages","2010-09"
"KP459735|Victoria|HA|Southeast_Asia|NorthChina|2008-12-18",445,472,2008-12-18,2008.96174863388,2008-12-17,"NorthChina","Non-persistent lineages","2008-12"
"KP459768|Victoria|HA|Southeast_Asia|CentralChina|2009-03-25",463,472,2009-03-25,2009.22739726027,2009-03-24,"CentralChina","Non-persistent lineages","2009-03"
"KP459896|Victoria|HA|Southeast_Asia|CentralChina|2010-03-17",463,472,2010-03-17,2010.20547945205,2010-03-16,"CentralChina","Non-persistent lineages","2010-03"
"KP460020|Victoria|HA|Southeast_Asia|NorthChina|2009-04-15",463,472,2009-04-15,2009.28493150685,2009-04-15,"NorthChina","Non-persistent lineages","2009-04"
"KP460136|Victoria|HA|Southeast_Asia|NorthChina|2009-04-28",463,472,2009-04-28,2009.32054794521,2009-04-28,"NorthChina","Non-persistent lineages","2009-04"
"KP460157|Victoria|HA|Southeast_Asia|NorthChina|2009-02-03",463,472,2009-02-03,2009.0904109589,2009-02-02,"NorthChina","Non-persistent lineages","2009-02"
"KP460169|Victoria|HA|Southeast_Asia|NorthChina|2009-05-12",445,472,2009-05-12,2009.35890410959,2009-05-12,"NorthChina","Non-persistent lineages","2009-05"
"KP460182|Victoria|HA|Southeast_Asia|Laos|2010-09-20",463,472,2010-09-20,2010.71780821918,2010-09-20,"Laos","Non-persistent lineages","2010-09"
